SESSIONKEY,USERID,AGENTLOCATIONID,SESSIONSTARTDATE,LASTTXNDATE,SESSIONDATELOCAL,FUNCTIONID,LOGINKEY,REMOTEADDRESS,TXNREFNO,SESSIONSTATUS,SESSIONDATELOCALLASTACCSSED,OTPNO
fn18250015631896,10005system,784178,06/09/18 21:56,06/09/18 21:56,07/09/18 01:56,0,FORSERVICE,SYSTEM, ,1,,
pu18250020132242,10005system,784178,06/09/18 22:01,06/09/18 22:01,07/09/18 02:01,0,FORSERVICE,SYSTEM, ,1,,
jn18250020632232,10005system,784178,06/09/18 22:06,06/09/18 22:06,07/09/18 02:06,0,FORSERVICE,SYSTEM, ,1,,
zi18250021132512,10005system,784178,06/09/18 22:11,06/09/18 22:11,07/09/18 02:11,0,FORSERVICE,SYSTEM, ,1,,
aw18250021632809,10005system,784178,06/09/18 22:16,06/09/18 22:16,07/09/18 02:16,0,FORSERVICE,SYSTEM, ,1,,
mt18250022132973,10005system,784178,06/09/18 22:21,06/09/18 22:21,07/09/18 02:21,0,FORSERVICE,SYSTEM, ,1,,
db18250022633236,10005system,784178,06/09/18 22:26,06/09/18 22:26,07/09/18 02:26,0,FORSERVICE,SYSTEM, ,1,,
tu18250023133484,10005system,784178,06/09/18 22:31,06/09/18 22:31,07/09/18 02:31,0,FORSERVICE,SYSTEM, ,1,,
af18250023633489,10005system,784178,06/09/18 22:36,06/09/18 22:36,07/09/18 02:36,0,FORSERVICE,SYSTEM, ,1,,
hg18250024133803,10005system,784178,06/09/18 22:41,06/09/18 22:41,07/09/18 02:41,0,FORSERVICE,SYSTEM, ,1,,
bx18250024633825,10005system,784178,06/09/18 22:46,06/09/18 22:46,07/09/18 02:46,0,FORSERVICE,SYSTEM, ,1,,
pi18250025134313,10005system,784178,06/09/18 22:51,06/09/18 22:51,07/09/18 02:51,0,FORSERVICE,SYSTEM, ,1,,
ql18250025634227,10005system,784178,06/09/18 22:56,06/09/18 22:56,07/09/18 02:56,0,FORSERVICE,SYSTEM, ,1,,
ll18250030134565,10005system,784178,06/09/18 23:01,06/09/18 23:01,07/09/18 03:01,0,FORSERVICE,SYSTEM, ,1,,
qi18250030634979,10005system,784178,06/09/18 23:06,06/09/18 23:06,07/09/18 03:06,0,FORSERVICE,SYSTEM, ,1,,
yu18250031135293,10005system,784178,06/09/18 23:11,06/09/18 23:11,07/09/18 03:11,0,FORSERVICE,SYSTEM, ,1,,
wb18250031635144,10005system,784178,06/09/18 23:16,06/09/18 23:16,07/09/18 03:16,0,FORSERVICE,SYSTEM, ,1,,
xr18250032136458,10005system,784178,06/09/18 23:21,06/09/18 23:21,07/09/18 03:21,0,FORSERVICE,SYSTEM, ,1,,
md18250032635489,10005system,784178,06/09/18 23:26,06/09/18 23:26,07/09/18 03:26,0,FORSERVICE,SYSTEM, ,1,,
wn18250033136021,10005system,784178,06/09/18 23:31,06/09/18 23:31,07/09/18 03:31,0,FORSERVICE,SYSTEM, ,1,,
zc18250033636127,10005system,784178,06/09/18 23:36,06/09/18 23:36,07/09/18 03:36,0,FORSERVICE,SYSTEM, ,1,,
zw18250034136417,10005system,784178,06/09/18 23:41,06/09/18 23:41,07/09/18 03:41,0,FORSERVICE,SYSTEM, ,1,,
lz18250034636440,10005system,784178,06/09/18 23:46,06/09/18 23:46,07/09/18 03:46,0,FORSERVICE,SYSTEM, ,1,,
ec18250035136938,10005system,784178,06/09/18 23:51,06/09/18 23:51,07/09/18 03:51,0,FORSERVICE,SYSTEM, ,1,,
dr18250035637485,10005system,784178,06/09/18 23:56,06/09/18 23:56,07/09/18 03:56,0,FORSERVICE,SYSTEM, ,1,,
en18250040137341,10005system,784178,07/09/18 00:01,07/09/18 00:01,07/09/18 04:01,0,FORSERVICE,SYSTEM, ,1,,
im18250040637448,10005system,784178,07/09/18 00:06,07/09/18 00:06,07/09/18 04:06,0,FORSERVICE,SYSTEM, ,1,,
qw18250041137654,10005system,784178,07/09/18 00:11,07/09/18 00:11,07/09/18 04:11,0,FORSERVICE,SYSTEM, ,1,,
yb18250041638077,10005system,784178,07/09/18 00:16,07/09/18 00:16,07/09/18 04:16,0,FORSERVICE,SYSTEM, ,1,,
fa18250042138216,10005system,784178,07/09/18 00:21,07/09/18 00:21,07/09/18 04:21,0,FORSERVICE,SYSTEM, ,1,,
wx18250042638214,10005system,784178,07/09/18 00:26,07/09/18 00:26,07/09/18 04:26,0,FORSERVICE,SYSTEM, ,1,,
cw18250043138554,10005system,784178,07/09/18 00:31,07/09/18 00:31,07/09/18 04:31,0,FORSERVICE,SYSTEM, ,1,,
yk18250043638943,10005system,784178,07/09/18 00:36,07/09/18 00:36,07/09/18 04:36,0,FORSERVICE,SYSTEM, ,1,,
kq18250044138865,10005system,784178,07/09/18 00:41,07/09/18 00:41,07/09/18 04:41,0,FORSERVICE,SYSTEM, ,1,,
fq18250044639104,10005system,784178,07/09/18 00:46,07/09/18 00:46,07/09/18 04:46,0,FORSERVICE,SYSTEM, ,1,,
ia18250045139196,10005system,784178,07/09/18 00:51,07/09/18 00:51,07/09/18 04:51,0,FORSERVICE,SYSTEM, ,1,,
ig18250045639360,10005system,784178,07/09/18 00:56,07/09/18 00:56,07/09/18 04:56,0,FORSERVICE,SYSTEM, ,1,,
dn18250050139632,10005system,784178,07/09/18 01:01,07/09/18 01:01,07/09/18 05:01,0,FORSERVICE,SYSTEM, ,1,,
wt18250050640013,10005system,784178,07/09/18 01:06,07/09/18 01:06,07/09/18 05:06,0,FORSERVICE,SYSTEM, ,1,,
ku18250051140292,10005system,784178,07/09/18 01:11,07/09/18 01:11,07/09/18 05:11,0,FORSERVICE,SYSTEM, ,1,,
cq18250051640647,10005system,784178,07/09/18 01:16,07/09/18 01:16,07/09/18 05:16,0,FORSERVICE,SYSTEM, ,1,,
yy18250052140595,10005system,784178,07/09/18 01:21,07/09/18 01:21,07/09/18 05:21,0,FORSERVICE,SYSTEM, ,1,,
uo18250052640826,10005system,784178,07/09/18 01:26,07/09/18 01:26,07/09/18 05:26,0,FORSERVICE,SYSTEM, ,1,,
ru18250053141090,10005system,784178,07/09/18 01:31,07/09/18 01:31,07/09/18 05:31,0,FORSERVICE,SYSTEM, ,1,,
dd18250053641179,10005system,784178,07/09/18 01:36,07/09/18 01:36,07/09/18 05:36,0,FORSERVICE,SYSTEM, ,1,,
rj18250054141726,10005system,784178,07/09/18 01:41,07/09/18 01:41,07/09/18 05:41,0,FORSERVICE,SYSTEM, ,1,,
bz18250054642215,10005system,784178,07/09/18 01:46,07/09/18 01:46,07/09/18 05:46,0,FORSERVICE,SYSTEM, ,1,,
jy18250055141938,10005system,784178,07/09/18 01:51,07/09/18 01:51,07/09/18 05:51,0,FORSERVICE,SYSTEM, ,1,,
mj18250055642136,10005system,784178,07/09/18 01:56,07/09/18 01:56,07/09/18 05:56,0,FORSERVICE,SYSTEM, ,1,,
nr18250060142100,10005system,784178,07/09/18 02:01,07/09/18 02:01,07/09/18 06:01,0,FORSERVICE,SYSTEM, ,1,,
pm18250060642572,10005system,784178,07/09/18 02:06,07/09/18 02:06,07/09/18 06:06,0,FORSERVICE,SYSTEM, ,1,,
cm18250061142736,10005system,784178,07/09/18 02:11,07/09/18 02:11,07/09/18 06:11,0,FORSERVICE,SYSTEM, ,1,,
xi18250061643217,10005system,784178,07/09/18 02:16,07/09/18 02:16,07/09/18 06:16,0,FORSERVICE,SYSTEM, ,1,,
ae18250062143182,10005system,784178,07/09/18 02:21,07/09/18 02:21,07/09/18 06:21,0,FORSERVICE,SYSTEM, ,1,,
fb18250062643487,10005system,784178,07/09/18 02:26,07/09/18 02:26,07/09/18 06:26,0,FORSERVICE,SYSTEM, ,1,,
ra18250063143618,10005system,784178,07/09/18 02:31,07/09/18 02:31,07/09/18 06:31,0,FORSERVICE,SYSTEM, ,1,,
re18250063644041,10005system,784178,07/09/18 02:36,07/09/18 02:36,07/09/18 06:36,0,FORSERVICE,SYSTEM, ,1,,
yq18250064144130,10005system,784178,07/09/18 02:41,07/09/18 02:41,07/09/18 06:41,0,FORSERVICE,SYSTEM, ,1,,
mu18250064644309,10005system,784178,07/09/18 02:46,07/09/18 02:46,07/09/18 06:46,0,FORSERVICE,SYSTEM, ,1,,
qb18250065144357,10005system,784178,07/09/18 02:51,07/09/18 02:51,07/09/18 06:51,0,FORSERVICE,SYSTEM, ,1,,
nb18250065644764,10005system,784178,07/09/18 02:56,07/09/18 02:56,07/09/18 06:56,0,FORSERVICE,SYSTEM, ,1,,
zg18250070144912,10005system,784178,07/09/18 03:01,07/09/18 03:01,07/09/18 07:01,0,FORSERVICE,SYSTEM, ,1,,
pr18250070645209,10005system,784178,07/09/18 03:06,07/09/18 03:06,07/09/18 07:06,0,FORSERVICE,SYSTEM, ,1,,
yv18250071145141,10005system,784178,07/09/18 03:11,07/09/18 03:11,07/09/18 07:11,0,FORSERVICE,SYSTEM, ,1,,
qq18250071645680,10005system,784178,07/09/18 03:16,07/09/18 03:16,07/09/18 07:16,0,FORSERVICE,SYSTEM, ,1,,
em18250072145679,10005system,784178,07/09/18 03:21,07/09/18 03:21,07/09/18 07:21,0,FORSERVICE,SYSTEM, ,1,,
fm18250072645917,10005system,784178,07/09/18 03:26,07/09/18 03:26,07/09/18 07:26,0,FORSERVICE,SYSTEM, ,1,,
gz18250073146124,10005system,784178,07/09/18 03:31,07/09/18 03:31,07/09/18 07:31,0,FORSERVICE,SYSTEM, ,1,,
yz18250073646613,10005system,784178,07/09/18 03:36,07/09/18 03:36,07/09/18 07:36,0,FORSERVICE,SYSTEM, ,1,,
da18250074146469,10005system,784178,07/09/18 03:41,07/09/18 03:41,07/09/18 07:41,0,FORSERVICE,SYSTEM, ,1,,
pi18250074646775,10005system,784178,07/09/18 03:46,07/09/18 03:46,07/09/18 07:46,0,FORSERVICE,SYSTEM, ,1,,
uu18250075146990,10005system,784178,07/09/18 03:51,07/09/18 03:51,07/09/18 07:51,0,FORSERVICE,SYSTEM, ,1,,
hp18250075647312,10005system,784178,07/09/18 03:56,07/09/18 03:56,07/09/18 07:56,0,FORSERVICE,SYSTEM, ,1,,
zn18250080147544,10005system,784178,07/09/18 04:01,07/09/18 04:01,07/09/18 08:01,0,FORSERVICE,SYSTEM, ,1,,
ta18250080647709,10005system,784178,07/09/18 04:06,07/09/18 04:06,07/09/18 08:06,0,FORSERVICE,SYSTEM, ,1,,
za18250081148232,10005system,784178,07/09/18 04:11,07/09/18 04:11,07/09/18 08:11,0,FORSERVICE,SYSTEM, ,1,,
lm18250081648238,10005system,784178,07/09/18 04:16,07/09/18 04:16,07/09/18 08:16,0,FORSERVICE,SYSTEM, ,1,,
yf18250082148461,10005system,784178,07/09/18 04:21,07/09/18 04:21,07/09/18 08:21,0,FORSERVICE,SYSTEM, ,1,,
ea18250082648600,10005system,784178,07/09/18 04:26,07/09/18 04:26,07/09/18 08:26,0,FORSERVICE,SYSTEM, ,1,,
hn18250083150564,10005system,784178,07/09/18 04:31,07/09/18 04:31,07/09/18 08:31,0,FORSERVICE,SYSTEM, ,1,,
zf18250083649754,10005system,784178,07/09/18 04:36,07/09/18 04:36,07/09/18 08:36,0,FORSERVICE,SYSTEM, ,1,,
rl18250084149953,10005system,784178,07/09/18 04:41,07/09/18 04:41,07/09/18 08:41,0,FORSERVICE,SYSTEM, ,1,,
ox18250084650266,10005system,784178,07/09/18 04:46,07/09/18 04:46,07/09/18 08:46,0,FORSERVICE,SYSTEM, ,1,,
zq18250085150513,10005system,784178,07/09/18 04:51,07/09/18 04:51,07/09/18 08:51,0,FORSERVICE,SYSTEM, ,1,,
eb18250085649194,10005system,784178,07/09/18 04:56,07/09/18 04:56,07/09/18 08:56,0,FORSERVICE,SYSTEM, ,1,,
qb18250090328928,10005system,784178,07/09/18 05:03,07/09/18 05:03,07/09/18 09:03,0,FORSERVICE,SYSTEM, ,1,,
cl18250090342627,10005system,784178,07/09/18 05:03,07/09/18 05:03,07/09/18 09:03,0,FORSERVICE,SYSTEM, ,1,,
wv18250090352491,10005system,784178,07/09/18 05:03,07/09/18 05:03,07/09/18 09:03,0,FORSERVICE,SYSTEM, ,1,,
ry18250090509705,10005system,784178,07/09/18 05:05,07/09/18 05:05,07/09/18 09:05,0,FORSERVICE,SYSTEM, ,1,,
uj18250090520164,10005system,784178,07/09/18 05:05,07/09/18 05:05,07/09/18 09:05,0,FORSERVICE,SYSTEM, ,1,,
sx18250090524288,10005system,784178,07/09/18 05:05,07/09/18 05:05,07/09/18 09:05,0,FORSERVICE,SYSTEM, ,1,,
vb18250090528328,10005system,784178,07/09/18 05:05,07/09/18 05:05,07/09/18 09:05,0,FORSERVICE,SYSTEM, ,1,,
dc18250090534539,10005system,784178,07/09/18 05:05,07/09/18 05:05,07/09/18 09:05,0,FORSERVICE,SYSTEM, ,1,,
rk18250090627936,10005system,784178,07/09/18 05:06,07/09/18 05:06,07/09/18 09:06,0,FORSERVICE,SYSTEM, ,1,,
xo18249060529872,10005system,784178,06/09/18 02:05,06/09/18 02:05,06/09/18 06:05,0,FORSERVICE,SYSTEM, ,1,,
qj18249061029812,10005system,784178,06/09/18 02:10,06/09/18 02:10,06/09/18 06:10,0,FORSERVICE,SYSTEM, ,1,,
xg18249061530226,10005system,784178,06/09/18 02:15,06/09/18 02:15,06/09/18 06:15,0,FORSERVICE,SYSTEM, ,1,,
ij18249062030333,10005system,784178,06/09/18 02:20,06/09/18 02:20,06/09/18 06:20,0,FORSERVICE,SYSTEM, ,1,,
wf18249062530797,10005system,784178,06/09/18 02:25,06/09/18 02:25,06/09/18 06:25,0,FORSERVICE,SYSTEM, ,1,,
fs18249063030712,10005system,784178,06/09/18 02:30,06/09/18 02:30,06/09/18 06:30,0,FORSERVICE,SYSTEM, ,1,,
hs18249063531126,10005system,784178,06/09/18 02:35,06/09/18 02:35,06/09/18 06:35,0,FORSERVICE,SYSTEM, ,1,,
tb18249064031308,10005system,784178,06/09/18 02:40,06/09/18 02:40,06/09/18 06:40,0,FORSERVICE,SYSTEM, ,1,,
nr18249064531738,10005system,784178,06/09/18 02:45,06/09/18 02:45,06/09/18 06:45,0,FORSERVICE,SYSTEM, ,1,,
ht18249065031811,10005system,784178,06/09/18 02:50,06/09/18 02:50,06/09/18 06:50,0,FORSERVICE,SYSTEM, ,1,,
qz18249065532202,10005system,784178,06/09/18 02:55,06/09/18 02:55,06/09/18 06:55,0,FORSERVICE,SYSTEM, ,1,,
rl18249070032532,10005system,784178,06/09/18 03:00,06/09/18 03:00,06/09/18 07:00,0,FORSERVICE,SYSTEM, ,1,,
sb18249070532480,10005system,784178,06/09/18 03:05,06/09/18 03:05,06/09/18 07:05,0,FORSERVICE,SYSTEM, ,1,,
gz18249071032961,10005system,784178,06/09/18 03:10,06/09/18 03:10,06/09/18 07:10,0,FORSERVICE,SYSTEM, ,1,,
cm18249071533151,10005system,784178,06/09/18 03:15,06/09/18 03:15,06/09/18 07:15,0,FORSERVICE,SYSTEM, ,1,,
rr18249072033357,10005system,784178,06/09/18 03:20,06/09/18 03:20,06/09/18 07:20,0,FORSERVICE,SYSTEM, ,1,,
kh18249072533889,10005system,784178,06/09/18 03:25,06/09/18 03:25,06/09/18 07:25,0,FORSERVICE,SYSTEM, ,1,,
ki18249073034103,10005system,784178,06/09/18 03:30,06/09/18 03:30,06/09/18 07:30,0,FORSERVICE,SYSTEM, ,1,,
ns18249073533968,10005system,784178,06/09/18 03:35,06/09/18 03:35,06/09/18 07:35,0,FORSERVICE,SYSTEM, ,1,,
dv18249074034474,10005system,784178,06/09/18 03:40,06/09/18 03:40,06/09/18 07:40,0,FORSERVICE,SYSTEM, ,1,,
ym18249074534580,10005system,784178,06/09/18 03:45,06/09/18 03:45,06/09/18 07:45,0,FORSERVICE,SYSTEM, ,1,,
ok18249075034862,10005system,784178,06/09/18 03:50,06/09/18 03:50,06/09/18 07:50,0,FORSERVICE,SYSTEM, ,1,,
og18249075535368,10005system,784178,06/09/18 03:55,06/09/18 03:55,06/09/18 07:55,0,FORSERVICE,SYSTEM, ,1,,
zs18249080035416,10005system,784178,06/09/18 04:00,06/09/18 04:00,06/09/18 08:00,0,FORSERVICE,SYSTEM, ,1,,
cd18249080535714,10005system,784178,06/09/18 04:05,06/09/18 04:05,06/09/18 08:05,0,FORSERVICE,SYSTEM, ,1,,
li18249081036003,10005system,784178,06/09/18 04:10,06/09/18 04:10,06/09/18 08:10,0,FORSERVICE,SYSTEM, ,1,,
sh18249081536076,10005system,784178,06/09/18 04:15,06/09/18 04:15,06/09/18 08:15,0,FORSERVICE,SYSTEM, ,1,,
bq18249082036433,10005system,784178,06/09/18 04:20,06/09/18 04:20,06/09/18 08:20,0,FORSERVICE,SYSTEM, ,1,,
pw18249082536761,10005system,784178,06/09/18 04:25,06/09/18 04:25,06/09/18 08:25,0,FORSERVICE,SYSTEM, ,1,,
iz18249083036916,10005system,784178,06/09/18 04:30,06/09/18 04:30,06/09/18 08:30,0,FORSERVICE,SYSTEM, ,1,,
sa18249083537222,10005system,784178,06/09/18 04:35,06/09/18 04:35,06/09/18 08:35,0,FORSERVICE,SYSTEM, ,1,,
ag18249084040417,10005system,784178,06/09/18 04:40,06/09/18 04:40,06/09/18 08:40,0,FORSERVICE,SYSTEM, ,1,,
np18249084540398,10005system,784178,06/09/18 04:45,06/09/18 04:45,06/09/18 08:45,0,FORSERVICE,SYSTEM, ,1,,
au18249085041028,10005system,784178,06/09/18 04:50,06/09/18 04:50,06/09/18 08:50,0,FORSERVICE,SYSTEM, ,1,,
kw18249085541009,10005system,784178,06/09/18 04:55,06/09/18 04:55,06/09/18 08:55,0,FORSERVICE,SYSTEM, ,1,,
wl18249090041297,10005system,784178,06/09/18 05:00,06/09/18 05:00,06/09/18 09:00,0,FORSERVICE,SYSTEM, ,1,,
ev18249090541903,10005system,784178,06/09/18 05:05,06/09/18 05:05,06/09/18 09:05,0,FORSERVICE,SYSTEM, ,1,,
ee18249091041967,10005system,784178,06/09/18 05:10,06/09/18 05:10,06/09/18 09:10,0,FORSERVICE,SYSTEM, ,1,,
fr18249091542523,10005system,784178,06/09/18 05:15,06/09/18 05:15,06/09/18 09:15,0,FORSERVICE,SYSTEM, ,1,,
ev18249092042511,10005system,784178,06/09/18 05:20,06/09/18 05:20,06/09/18 09:20,0,FORSERVICE,SYSTEM, ,1,,
fr18249092542608,10005system,784178,06/09/18 05:25,06/09/18 05:25,06/09/18 09:25,0,FORSERVICE,SYSTEM, ,1,,
hu18249093042889,10005system,784178,06/09/18 05:30,06/09/18 05:30,06/09/18 09:30,0,FORSERVICE,SYSTEM, ,1,,
ut18249093543128,10005system,784178,06/09/18 05:35,06/09/18 05:35,06/09/18 09:35,0,FORSERVICE,SYSTEM, ,1,,
hz18249094043459,10005system,784178,06/09/18 05:40,06/09/18 05:40,06/09/18 09:40,0,FORSERVICE,SYSTEM, ,1,,
et18249094543738,10005system,784178,06/09/18 05:45,06/09/18 05:45,06/09/18 09:45,0,FORSERVICE,SYSTEM, ,1,,
ig18249095044144,10005system,784178,06/09/18 05:50,06/09/18 05:50,06/09/18 09:50,0,FORSERVICE,SYSTEM, ,1,,
se18249095544358,10005system,784178,06/09/18 05:55,06/09/18 05:55,06/09/18 09:55,0,FORSERVICE,SYSTEM, ,1,,
bl18249100044589,10005system,784178,06/09/18 06:00,06/09/18 06:00,06/09/18 10:00,0,FORSERVICE,SYSTEM, ,1,,
co18249100544919,10005system,784178,06/09/18 06:05,06/09/18 06:05,06/09/18 10:05,0,FORSERVICE,SYSTEM, ,1,,
fz18249101045058,10005system,784178,06/09/18 06:10,06/09/18 06:10,06/09/18 10:10,0,FORSERVICE,SYSTEM, ,1,,
cv18249101545547,10005system,784178,06/09/18 06:15,06/09/18 06:15,06/09/18 10:15,0,FORSERVICE,SYSTEM, ,1,,
eg18249102045673,10005system,784178,06/09/18 06:20,06/09/18 06:20,06/09/18 10:20,0,FORSERVICE,SYSTEM, ,1,,
yq18249102546196,10005system,784178,06/09/18 06:25,06/09/18 06:25,06/09/18 10:25,0,FORSERVICE,SYSTEM, ,1,,
nx18249103046451,10005system,784178,06/09/18 06:30,06/09/18 06:30,06/09/18 10:30,0,FORSERVICE,SYSTEM, ,1,,
yf18249103546481,10005system,784178,06/09/18 06:35,06/09/18 06:35,06/09/18 10:35,0,FORSERVICE,SYSTEM, ,1,,
lu18249104046828,10005system,784178,06/09/18 06:40,06/09/18 06:40,06/09/18 10:40,0,FORSERVICE,SYSTEM, ,1,,
oq18249104546992,10005system,784178,06/09/18 06:45,06/09/18 06:45,06/09/18 10:45,0,FORSERVICE,SYSTEM, ,1,,
un18249105047214,10005system,784178,06/09/18 06:50,06/09/18 06:50,06/09/18 10:50,0,FORSERVICE,SYSTEM, ,1,,
ti18249105547411,10005system,784178,06/09/18 06:55,06/09/18 06:55,06/09/18 10:55,0,FORSERVICE,SYSTEM, ,1,,
gs18249110047650,10005system,784178,06/09/18 07:00,06/09/18 07:00,06/09/18 11:00,0,FORSERVICE,SYSTEM, ,1,,
ji18249110548197,10005system,784178,06/09/18 07:05,06/09/18 07:05,06/09/18 11:05,0,FORSERVICE,SYSTEM, ,1,,
ad18249111048727,10005system,784178,06/09/18 07:10,06/09/18 07:10,06/09/18 11:10,0,FORSERVICE,SYSTEM, ,1,,
ay18249111548575,10005system,784178,06/09/18 07:15,06/09/18 07:15,06/09/18 11:15,0,FORSERVICE,SYSTEM, ,1,,
xg18249112049105,10005system,784178,06/09/18 07:20,06/09/18 07:20,06/09/18 11:20,0,FORSERVICE,SYSTEM, ,1,,
jk18249112549111,10005system,784178,06/09/18 07:25,06/09/18 07:25,06/09/18 11:25,0,FORSERVICE,SYSTEM, ,1,,
dh18249113049391,10005system,784178,06/09/18 07:30,06/09/18 07:30,06/09/18 11:30,0,FORSERVICE,SYSTEM, ,1,,
ni18249113549638,10005system,784178,06/09/18 07:35,06/09/18 07:35,06/09/18 11:35,0,FORSERVICE,SYSTEM, ,1,,
be18249114049851,10005system,784178,06/09/18 07:40,06/09/18 07:40,06/09/18 11:40,0,FORSERVICE,SYSTEM, ,1,,
hu18249114550019,10005system,784178,06/09/18 07:45,06/09/18 07:45,06/09/18 11:45,0,FORSERVICE,SYSTEM, ,1,,
rt18249115050521,10005system,784178,06/09/18 07:50,06/09/18 07:50,06/09/18 11:50,0,FORSERVICE,SYSTEM, ,1,,
yt18249115550606,10005system,784178,06/09/18 07:55,06/09/18 07:55,06/09/18 11:55,0,FORSERVICE,SYSTEM, ,1,,
us18249120051115,10005system,784178,06/09/18 08:00,06/09/18 08:00,06/09/18 12:00,0,FORSERVICE,SYSTEM, ,1,,
kc18249120551149,10005system,784178,06/09/18 08:05,06/09/18 08:05,06/09/18 12:05,0,FORSERVICE,SYSTEM, ,1,,
tm18249121051302,10005system,784178,06/09/18 08:10,06/09/18 08:10,06/09/18 12:10,0,FORSERVICE,SYSTEM, ,1,,
mi18249121551586,10005system,784178,06/09/18 08:15,06/09/18 08:15,06/09/18 12:15,0,FORSERVICE,SYSTEM, ,1,,
el18249122051663,10005system,784178,06/09/18 08:20,06/09/18 08:20,06/09/18 12:20,0,FORSERVICE,SYSTEM, ,1,,
xf18249122552164,10005system,784178,06/09/18 08:25,06/09/18 08:25,06/09/18 12:25,0,FORSERVICE,SYSTEM, ,1,,
cd18249123052315,10005system,784178,06/09/18 08:30,06/09/18 08:30,06/09/18 12:30,0,FORSERVICE,SYSTEM, ,1,,
uc18249123552500,10005system,784178,06/09/18 08:35,06/09/18 08:35,06/09/18 12:35,0,FORSERVICE,SYSTEM, ,1,,
mi18249124052717,10005system,784178,06/09/18 08:40,06/09/18 08:40,06/09/18 12:40,0,FORSERVICE,SYSTEM, ,1,,
ar18249124552994,10005system,784178,06/09/18 08:45,06/09/18 08:45,06/09/18 12:45,0,FORSERVICE,SYSTEM, ,1,,
fl18249125053479,10005system,784178,06/09/18 08:50,06/09/18 08:50,06/09/18 12:50,0,FORSERVICE,SYSTEM, ,1,,
om18249125553855,10005system,784178,06/09/18 08:55,06/09/18 08:55,06/09/18 12:55,0,FORSERVICE,SYSTEM, ,1,,
yv18249010053674,10005system,784178,06/09/18 09:00,06/09/18 09:00,06/09/18 13:00,0,FORSERVICE,SYSTEM, ,1,,
ll18249010554175,10005system,784178,06/09/18 09:05,06/09/18 09:05,06/09/18 13:05,0,FORSERVICE,SYSTEM, ,1,,
gs18249011054359,10005system,784178,06/09/18 09:10,06/09/18 09:10,06/09/18 13:10,0,FORSERVICE,SYSTEM, ,1,,
ba18249011554519,10005system,784178,06/09/18 09:15,06/09/18 09:15,06/09/18 13:15,0,FORSERVICE,SYSTEM, ,1,,
kt18249012054880,10005system,784178,06/09/18 09:20,06/09/18 09:20,06/09/18 13:20,0,FORSERVICE,SYSTEM, ,1,,
kt18249012554989,10005system,784178,06/09/18 09:25,06/09/18 09:25,06/09/18 13:25,0,FORSERVICE,SYSTEM, ,1,,
pn18249013055257,10005system,784178,06/09/18 09:30,06/09/18 09:30,06/09/18 13:30,0,FORSERVICE,SYSTEM, ,1,,
gb18249013555516,10005system,784178,06/09/18 09:35,06/09/18 09:35,06/09/18 13:35,0,FORSERVICE,SYSTEM, ,1,,
rh18249014055801,10005system,784178,06/09/18 09:40,06/09/18 09:40,06/09/18 13:40,0,FORSERVICE,SYSTEM, ,1,,
pg18249014555853,10005system,784178,06/09/18 09:45,06/09/18 09:45,06/09/18 13:45,0,FORSERVICE,SYSTEM, ,1,,
lh18249015056038,10005system,784178,06/09/18 09:50,06/09/18 09:50,06/09/18 13:50,0,FORSERVICE,SYSTEM, ,1,,
lo18249015556505,10005system,784178,06/09/18 09:55,06/09/18 09:55,06/09/18 13:55,0,FORSERVICE,SYSTEM, ,1,,
mi18249020056624,10005system,784178,06/09/18 10:00,06/09/18 10:00,06/09/18 14:00,0,FORSERVICE,SYSTEM, ,1,,
lx18249020557075,10005system,784178,06/09/18 10:05,06/09/18 10:05,06/09/18 14:05,0,FORSERVICE,SYSTEM, ,1,,
em18249021057009,10005system,784178,06/09/18 10:10,06/09/18 10:10,06/09/18 14:10,0,FORSERVICE,SYSTEM, ,1,,
fs18249021557545,10005system,784178,06/09/18 10:15,06/09/18 10:15,06/09/18 14:15,0,FORSERVICE,SYSTEM, ,1,,
ov18249022057512,10005system,784178,06/09/18 10:20,06/09/18 10:20,06/09/18 14:20,0,FORSERVICE,SYSTEM, ,1,,
oz18249022557797,10005system,784178,06/09/18 10:25,06/09/18 10:25,06/09/18 14:25,0,FORSERVICE,SYSTEM, ,1,,
eo18249023058149,10005system,784178,06/09/18 10:30,06/09/18 10:30,06/09/18 14:30,0,FORSERVICE,SYSTEM, ,1,,
io18249023558633,10005system,784178,06/09/18 10:35,06/09/18 10:35,06/09/18 14:35,0,FORSERVICE,SYSTEM, ,1,,
ei18249024058918,10005system,784178,06/09/18 10:40,06/09/18 10:40,06/09/18 14:40,0,FORSERVICE,SYSTEM, ,1,,
ys18249024559037,10005system,784178,06/09/18 10:45,06/09/18 10:45,06/09/18 14:45,0,FORSERVICE,SYSTEM, ,1,,
rb18249025059979,10005system,784178,06/09/18 10:50,06/09/18 10:50,06/09/18 14:50,0,FORSERVICE,SYSTEM, ,1,,
ee18249025559756,10005system,784178,06/09/18 10:55,06/09/18 10:55,06/09/18 14:55,0,FORSERVICE,SYSTEM, ,1,,
pq18249030059943,10005system,784178,06/09/18 11:00,06/09/18 11:00,06/09/18 15:00,0,FORSERVICE,SYSTEM, ,1,,
xq18249030600090,10005system,784178,06/09/18 11:06,06/09/18 11:06,06/09/18 15:06,0,FORSERVICE,SYSTEM, ,1,,
tz18249031100230,10005system,784178,06/09/18 11:11,06/09/18 11:11,06/09/18 15:11,0,FORSERVICE,SYSTEM, ,1,,
